2026-02-06T09:00:00Z INFO  request_id=REQ-021263 ip=198.51.100.91 method=POST path=/api/profile status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:30:08Z INFO  request_id=REQ-367632 ip=198.51.100.22 method=GET path=/api/profile status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:30:09Z INFO  request_id=REQ-074395 ip=203.0.113.145 method=POST path=/api/campaign/1817/creative status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:30:10Z INFO  request_id=REQ-568329 ip=203.0.113.183 method=PUT path=/api/login status=403 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:30:11Z INFO  request_id=REQ-430989 ip=192.0.2.11 method=GET path=/api/login status=204 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0" ref="https://example.com/"
2026-02-06T09:30:12Z INFO  request_id=REQ-814248 ip=192.0.2.224 method=PUT path=/api/login status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:30:13Z INFO  request_id=REQ-928293 ip=198.51.100.81 method=DELETE path=/health status=401 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:30:14Z INFO  request_id=REQ-512823 ip=192.0.2.6 method=PUT path=/download status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:30:15Z INFO  request_id=REQ-153531 ip=203.0.113.14 method=DELETE path=/api/search?filter=sleep(5) status=403 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:30:16Z INFO  request_id=REQ-197765 ip=192.0.2.66 method=PUT path=/api/campaign/1816/creative status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:30:17Z INFO  request_id=REQ-869172 ip=198.51.100.119 method=GET path=/api/profile status=400 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0" secret=FAKESECRET_4V30T9NT3W5UZBIK
2026-02-06T09:30:18Z INFO  request_id=REQ-483826 ip=198.51.100.7 method=POST path=/api/campaign/1817/creative status=500 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:30:19Z INFO  request_id=REQ-589971 ip=203.0.113.188 method=POST path=/api/search status=500 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:30:20Z INFO  request_id=REQ-474342 ip=192.0.2.218 method=DELETE path=/api/campaign/1817/creative status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:30:21Z INFO  request_id=REQ-090862 ip=198.51.100.33 method=DELETE path=/api/profile status=404 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:30:22Z INFO  request_id=REQ-445071 ip=203.0.113.139 method=DELETE path=/health status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:30:23Z INFO  request_id=REQ-629885 ip=192.0.2.144 method=PUT path=/download status=204 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:30:24Z INFO  request_id=REQ-816705 ip=192.0.2.96 method=GET path=/api/search status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:30:25Z INFO  request_id=REQ-387865 ip=192.0.2.56 method=GET path=/api/profile status=204 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:30:26Z INFO  request_id=REQ-204836 ip=198.51.100.49 method=GET path=/api/profile status=404 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:30:27Z INFO  request_id=REQ-351609 ip=203.0.113.239 method=PUT path=/download status=204 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:30:28Z INFO  request_id=REQ-509614 ip=203.0.113.27 method=DELETE path=/api/upload status=404 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:30:29Z INFO  request_id=REQ-103947 ip=198.51.100.29 method=GET path=/health status=401 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:30:30Z INFO  request_id=REQ-561087 ip=192.0.2.86 method=POST path=/api/items status=201 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:30:31Z INFO  request_id=REQ-544133 ip=192.0.2.253 method=POST path=/api/upload status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:30:32Z INFO  request_id=REQ-147450 ip=198.51.100.139 method=PUT path=/download status=401 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:30:33Z INFO  request_id=REQ-082152 ip=198.51.100.46 method=DELETE path=/download status=401 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:30:34Z INFO  request_id=REQ-203703 ip=203.0.113.95 method=PUT path=/download status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0" headers="Authorization: Bearer FAKE_TOKEN_XAJI0Y6DPBHS"
2026-02-06T09:30:35Z INFO  request_id=REQ-419554 ip=203.0.113.216 method=GET path=/health status=201 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:30:36Z INFO  request_id=REQ-974991 ip=203.0.113.75 method=POST path=/api/items status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:30:37Z INFO  request_id=REQ-917040 ip=192.0.2.13 method=POST path=/api/profile status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:30:38Z INFO  request_id=REQ-260748 ip=203.0.113.115 method=DELETE path=/api/campaign/1817/creative status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0" headline="Cats & Dogs Awareness Month"
2026-02-06T09:30:39Z INFO  request_id=REQ-613633 ip=198.51.100.105 method=PUT path=/api/search status=500 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:30:40Z INFO  request_id=REQ-170631 ip=198.51.100.242 method=POST path=/download status=400 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:30:41Z INFO  request_id=REQ-918572 ip=203.0.113.181 method=GET path=/health status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:30:42Z INFO  request_id=REQ-201461 ip=198.51.100.10 method=GET path=/api/search status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:30:43Z INFO  request_id=REQ-004576 ip=198.51.100.233 method=PUT path=/download?file=../../etc/passwd status=400 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:30:44Z INFO  request_id=REQ-252401 ip=198.51.100.147 method=DELETE path=/health status=500 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:30:45Z INFO  request_id=REQ-979932 ip=192.0.2.208 method=POST path=/api/search status=201 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:30:46Z INFO  request_id=REQ-843713 ip=198.51.100.68 method=POST path=/health status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0" ref="https://example.com/"
2026-02-06T09:30:47Z INFO  request_id=REQ-676030 ip=198.51.100.171 method=DELETE path=/api/search?q=sports status=400 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:30:48Z INFO  request_id=REQ-419206 ip=203.0.113.51 method=POST path=/api/search?q=phones%20or%201=1 status=401 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:30:49Z INFO  request_id=REQ-578800 ip=203.0.113.10 method=GET path=/api/upload status=500 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:30:50Z INFO  request_id=REQ-578389 ip=192.0.2.135 method=POST path=/api/items status=204 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:30:51Z INFO  request_id=REQ-760702 ip=192.0.2.163 method=DELETE path=/download status=401 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:30:52Z INFO  request_id=REQ-190709 ip=203.0.113.163 method=DELETE path=/api/upload status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:30:53Z INFO  request_id=REQ-346240 ip=198.51.100.234 method=POST path=/api/login status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:30:54Z INFO  request_id=REQ-967064 ip=192.0.2.155 method=DELETE path=/api/upload status=204 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0" headers="Authorization: Bearer FAKE_TOKEN_XAJI0Y6DPBHS"
2026-02-06T09:30:55Z INFO  request_id=REQ-513664 ip=198.51.100.188 method=PUT path=/api/search status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:30:56Z INFO  request_id=REQ-548158 ip=192.0.2.105 method=POST path=/download status=404 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:30:57Z INFO  request_id=REQ-073764 ip=198.51.100.45 method=POST path=/api/campaign/1816/creative status=401 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:30:58Z INFO  request_id=REQ-556439 ip=198.51.100.44 method=POST path=/api/upload status=500 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:30:59Z INFO  request_id=REQ-025851 ip=198.51.100.88 method=DELETE path=/health status=403 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:31:00Z INFO  request_id=REQ-830893 ip=203.0.113.137 method=GET path=/download?path=../config/.env status=403 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:31:01Z INFO  request_id=REQ-719345 ip=203.0.113.18 method=POST path=/api/items status=401 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:31:02Z INFO  request_id=REQ-468340 ip=203.0.113.93 method=GET path=/api/search status=500 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:31:03Z INFO  request_id=REQ-548469 ip=203.0.113.60 method=GET path=/api/campaign/1816/creative status=500 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:31:04Z INFO  request_id=REQ-830636 ip=198.51.100.71 method=POST path=/api/search status=401 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:31:05Z INFO  request_id=REQ-184215 ip=198.51.100.44 method=GET path=/api/search?q=news status=403 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:31:06Z INFO  request_id=REQ-964284 ip=192.0.2.121 method=PUT path=/api/search status=400 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:31:07Z INFO  request_id=REQ-739934 ip=198.51.100.66 method=GET path=/download?file=../../etc/passwd status=403 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:31:08Z INFO  request_id=REQ-392303 ip=198.51.100.230 method=DELETE path=/api/items status=404 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:31:09Z INFO  request_id=REQ-575869 ip=203.0.113.141 method=DELETE path=/api/campaign/1816/creative status=201 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0" headline="Rock & Roll Night - Promo"
2026-02-06T09:31:10Z INFO  request_id=REQ-520643 ip=198.51.100.2 method=PUT path=/api/campaign/1817/creative status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:31:11Z INFO  request_id=REQ-566387 ip=203.0.113.177 method=PUT path=/api/upload status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:31:12Z INFO  request_id=REQ-309012 ip=198.51.100.43 method=GET path=/api/search?q=cars status=403 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:31:13Z INFO  request_id=REQ-042798 ip=203.0.113.81 method=PUT path=/api/items status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:31:14Z INFO  request_id=REQ-439101 ip=203.0.113.163 method=GET path=/api/profile status=400 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:31:15Z INFO  request_id=REQ-022095 ip=203.0.113.176 method=POST path=/api/campaign/1817/creative status=403 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:31:16Z INFO  request_id=REQ-177116 ip=203.0.113.8 method=PUT path=/api/campaign/1816/creative status=401 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:31:17Z INFO  request_id=REQ-146983 ip=203.0.113.14 method=PUT path=/health status=201 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:31:18Z INFO  request_id=REQ-329279 ip=203.0.113.211 method=GET path=/api/campaign/1817/creative status=400 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:31:19Z INFO  request_id=REQ-337240 ip=198.51.100.35 method=DELETE path=/api/search?q=1%20union%20select%20username,password%20from%20users status=404 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:31:20Z INFO  request_id=REQ-143910 ip=198.51.100.213 method=DELETE path=/api/items status=401 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:31:21Z INFO  request_id=REQ-148145 ip=203.0.113.31 method=DELETE path=/download status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:31:22Z INFO  request_id=REQ-426408 ip=203.0.113.154 method=PUT path=/api/login status=401 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:31:23Z INFO  request_id=REQ-377859 ip=192.0.2.235 method=DELETE path=/health status=201 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:31:24Z INFO  request_id=REQ-927855 ip=192.0.2.79 method=PUT path=/api/login status=204 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:31:25Z INFO  request_id=REQ-622065 ip=203.0.113.61 method=GET path=/api/campaign/1817/creative status=204 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:31:26Z INFO  request_id=REQ-446072 ip=192.0.2.192 method=PUT path=/download?path=../config/.env status=404 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:31:27Z INFO  request_id=REQ-628390 ip=192.0.2.176 method=POST path=/health status=403 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:31:28Z INFO  request_id=REQ-015996 ip=198.51.100.232 method=PUT path=/api/login status=403 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:31:29Z INFO  request_id=REQ-816774 ip=203.0.113.40 method=POST path=/api/login status=500 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:31:30Z INFO  request_id=REQ-746447 ip=198.51.100.36 method=DELETE path=/health status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:31:31Z INFO  request_id=REQ-780802 ip=192.0.2.3 method=POST path=/api/search status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:31:32Z INFO  request_id=REQ-550296 ip=192.0.2.44 method=PUT path=/api/upload status=401 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:31:33Z INFO  request_id=REQ-600772 ip=203.0.113.177 method=DELETE path=/api/items status=204 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:31:34Z INFO  request_id=REQ-175002 ip=203.0.113.171 method=POST path=/health status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:31:35Z INFO  request_id=REQ-123131 ip=192.0.2.61 method=POST path=/api/items status=201 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:31:36Z INFO  request_id=REQ-178657 ip=203.0.113.106 method=POST path=/download status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:31:37Z INFO  request_id=REQ-667976 ip=198.51.100.192 method=PUT path=/health status=401 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0" ref="https://example.com/"
2026-02-06T09:31:38Z INFO  request_id=REQ-306004 ip=192.0.2.117 method=GET path=/download status=201 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:31:39Z INFO  request_id=REQ-768314 ip=203.0.113.96 method=GET path=/api/login status=500 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:31:40Z INFO  request_id=REQ-323613 ip=198.51.100.100 method=GET path=/api/campaign/1816/creative status=403 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:31:41Z INFO  request_id=REQ-461754 ip=192.0.2.217 method=DELETE path=/api/campaign/1817/creative status=500 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:31:42Z INFO  request_id=REQ-489420 ip=198.51.100.127 method=POST path=/health status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:31:43Z INFO  request_id=REQ-429116 ip=203.0.113.195 method=PUT path=/download status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:31:44Z INFO  request_id=REQ-147091 ip=198.51.100.107 method=GET path=/api/profile status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:31:45Z INFO  request_id=REQ-226972 ip=198.51.100.68 method=DELETE path=/api/search status=204 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:31:46Z INFO  request_id=REQ-599257 ip=192.0.2.1 method=GET path=/api/profile status=404 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:31:47Z INFO  request_id=REQ-276039 ip=203.0.113.244 method=POST path=/api/login status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:31:48Z INFO  request_id=REQ-520239 ip=192.0.2.149 method=GET path=/api/login status=404 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:31:49Z INFO  request_id=REQ-211016 ip=198.51.100.167 method=GET path=/health status=400 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:31:50Z INFO  request_id=REQ-776842 ip=203.0.113.115 method=GET path=/download?file=../../etc/passwd status=400 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:31:51Z INFO  request_id=REQ-128793 ip=203.0.113.25 method=GET path=/api/search status=401 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:31:52Z INFO  request_id=REQ-380481 ip=198.51.100.252 method=PUT path=/api/campaign/1817/creative status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0" headline="Rock & Roll Night - Promo"
2026-02-06T09:31:53Z INFO  request_id=REQ-344505 ip=192.0.2.135 method=GET path=/download status=404 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0" headers="Authorization: Bearer FAKE_TOKEN_XAJI0Y6DPBHS"
2026-02-06T09:31:54Z INFO  request_id=REQ-076009 ip=198.51.100.49 method=POST path=/api/login status=401 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:31:55Z INFO  request_id=REQ-418065 ip=198.51.100.149 method=GET path=/api/search status=204 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:31:56Z INFO  request_id=REQ-132532 ip=203.0.113.108 method=POST path=/api/upload status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:31:57Z INFO  request_id=REQ-261393 ip=198.51.100.208 method=PUT path=/api/login status=500 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:31:58Z INFO  request_id=REQ-807992 ip=198.51.100.223 method=DELETE path=/api/campaign/1816/creative status=403 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0" headline="Brand A & Brand B - Spring Launch"
2026-02-06T09:31:59Z INFO  request_id=REQ-815253 ip=192.0.2.212 method=POST path=/api/upload status=204 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:32:00Z INFO  request_id=REQ-202885 ip=203.0.113.170 method=PUT path=/api/search status=500 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:32:01Z INFO  request_id=REQ-512757 ip=203.0.113.222 method=POST path=/api/login status=403 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:32:02Z INFO  request_id=REQ-399450 ip=192.0.2.56 method=DELETE path=/api/campaign/1817/creative status=401 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:32:03Z INFO  request_id=REQ-167971 ip=192.0.2.167 method=POST path=/api/campaign/1816/creative status=204 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:32:04Z INFO  request_id=REQ-284912 ip=198.51.100.79 method=GET path=/api/login status=404 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:32:05Z INFO  request_id=REQ-229826 ip=203.0.113.8 method=POST path=/api/campaign/1817/creative status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0" headline="Cats & Dogs Awareness Month"
2026-02-06T09:32:06Z INFO  request_id=REQ-438065 ip=203.0.113.17 method=PUT path=/download status=204 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:32:07Z INFO  request_id=REQ-141578 ip=198.51.100.10 method=PUT path=/api/profile status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:32:08Z INFO  request_id=REQ-665830 ip=192.0.2.7 method=POST path=/api/items status=401 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:32:09Z INFO  request_id=REQ-590923 ip=198.51.100.111 method=DELETE path=/api/campaign/1816/creative status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:32:10Z INFO  request_id=REQ-350087 ip=192.0.2.156 method=GET path=/api/campaign/1817/creative status=204 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
